DATA_ID,STUDY_ID,AI_NAME,AI_50,AI_50_TYPE,AI_ERROR_LOWER,AI_ERROR_HIGHER,AI_ERROR_TYPE,AI_N_CONTAINER,AI_N_INDIVIDUALS_PER_CONTAINER,AI_N_STRUCTURE,FORM_NAME,FORM_50,FORM_50_TYPE,FORM_ERROR_LOWER,FORM_ERROR_HIGHER,FORM_ERROR_TYPE,FORM_N_CONTAINER,FORM_N_INDIVIDUALS_PER_CONTAINER,FORM_N_STRUCTURE,CI_METHOD,CONTROL_GROUP,TEST_GROUP,MULTIPLE_MEASUREMENT,MULTIPLE_TYPE,SPECIES_NAME_BINOMIAL,SPECIES_NAME_COMMON,STRAIN_CLONE_SOURCE,SPECIES_CLASS,SPECIES_PHYLUM,SPECIES_KINGDOM,ECOSYSTEM,LIFE_STAGE,EXPOSURE_DURATION_HOURS,PESTICIDE_CLASS,NANO_FORMULATION,BIO_FORMULATION,SEX,EXPOSURE_ROUTE,ACUTE_CHRONIC_TOXICITY,TEMPERATURE_°C,PH,FEEDING_STATE,AGE_TEST_ORGANISM_HOURS,REGULATORY_STANDARDISED_GUIDELINES_FOLLOWED,GUIDELINES,WATER_HARDNESS_mg_L_Ca_CO3,SE_SIMULATION_REQUIRED,FORMULATION_TYPE,FORMULATION_EXPRESSED_IN_AI_CONC,FORMULATION_VALUE_ADJUSTED,YEAR_PUBLISHED,NOTES,SOURCE,AI_N_INDIVIDUAL,FORM_N_INDIVIDUAL,AI_SE_INDIVIDUAL,FORM_SE_INDIVIDUAL,AI_BIGGEST_CI_ARM,FORM_BIGGEST_CI_ARM,REASON_EXCLUSION,LRR,LRR_VAR_INDIVIDUAL,TIME_SIMPLE
317,wos226,bifenthrin,1.9,LC50,0.21,0.22,CI_95,5,10,"5 replicates, 10 individuals",Talstar,4.85,LC50,0.38,0.49,CI_95,5,10,"5 replicates, 10 individuals",probit,wos226_ai_b,wos226_form_b,wos226_2,1,Pimephales promelas,fathead minnow,Aquatox Inc.,Actinopterygii ,Chordata,Animalia,Aquatic,larvae,24,insecticide,NO,NO,NA,environmental,acute,25,NA,NA,168,YES,NA,60.5,NO,aqueous suspension concentrate,YES,NA,2010,"No sample size. Requested. Used USEPA, “Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms”. In here it says 2*10. However, they didn’t explicitly state that they used this document for the the LD50 work. Assume they did but ask for clarification. They replied. 5*10.",Guy,50,50,0.10947587128625201,0.24383262241028855,0.22,0.49,NA,0.9371248187769969,0.005847487537075202,1
350,wos236,sulcotrione,4691.2,IC50,702.1,702.1,SE,3,5,"3 runs, 5 replicates",Mikado,176.3,IC50,12.1,12.1,SE,3,5,"3 runs, 5 replicates",NA,wos236_ai_a,wos236_form_a,wos236_1,1,Tetrahymena pyriformis,NA,Carlsberg Foundation,Ciliatea ,Ciliophora,Chromista ,Aquatic,NA,9,herbicide,NO,NO,NA,environmental,acute,28,NA,NA,NA,NO,NA,NA,NO,aqueous suspension concentrate,YES,NA,2008,NA,Guy,15,15,702.1,12.1,NA,NA,NA,-3.281256602848453,0.027109563513271304,1
351,wos236,mesotrione,7728.4,IC50,1247.1,1247.1,SE,3,5,"3 runs, 5 replicates",Callisto,4,IC50,0.1,0.1,SE,3,5,"3 runs, 5 replicates",NA,wos236_ai_b,wos236_form_b,wos236_2,1,Tetrahymena pyriformis,NA,Carlsberg Foundation,Ciliatea ,Ciliophora,Chromista ,Aquatic,NA,9,herbicide,NO,NO,NA,environmental,acute,28,NA,NA,NA,NO,NA,NA,NO,aqueous suspension concentrate,YES,NA,2008,NA,Guy,15,15,1247.1,0.1,NA,NA,NA,-7.566362773267338,0.026663944430642503,1
352,wos236,sulcotrione,55.1,IC50,5.6,5.6,SE,4,1,4 replicates,Mikado,12.5,IC50,1.3,1.3,SE,4,1,4 replicates,NA,wos236_ai_c,wos236_form_c,wos236_3,1,Aliivibrio fischeri,NA,Azur Environmental,Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.25,herbicide,NO,NO,NA,environmental,acute,NA,unaltered,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2008,pH unaltered.,Guy,4,4,5.6,1.3,NA,NA,NA,-1.4834210718506133,0.021145346741282142,1
353,wos236,sulcotrione,194.6,IC50,13.8,13.8,SE,4,1,4 replicates,Mikado,99.9,IC50,13.1,13.1,SE,4,1,4 replicates,NA,wos236_ai_d,wos236_form_d,wos236_4,1,Aliivibrio fischeri,NA,Azur Environmental,Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.25,herbicide,NO,NO,NA,environmental,acute,NA,neutralised,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2008,pH neutralised.,Guy,4,4,13.8,13.1,NA,NA,NA,-0.6667764840973968,0.022224267775948242,1
354,wos236,mesotrione,43.6,IC50,2.4,2.4,SE,4,1,4 replicates,Callisto,1.1,IC50,0.1,0.1,SE,4,1,4 replicates,NA,wos236_ai_e,wos236_form_e,wos236_5,1,Aliivibrio fischeri,NA,Azur Environmental,Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.25,herbicide,NO,NO,NA,environmental,acute,NA,unaltered,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2008,pH unaltered.,Guy,4,4,2.4,0.1,NA,NA,NA,-3.6797469705506636,0.011294510785676972,1
355,wos236,mesotrione,69.2,IC50,4,4,SE,4,1,4 replicates,Callisto,0.9,IC50,0.2,0.2,SE,4,1,4 replicates,NA,wos236_ai_f,wos236_form_f,wos236_6,1,Aliivibrio fischeri,NA,Azur Environmental,Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.25,herbicide,NO,NO,NA,environmental,acute,NA,neutralised,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2008,pH neutralised.,Guy,4,4,4,0.2,NA,NA,NA,-4.34236137828145,0.05272395698626668,1
130,wos23,acetochlor,0.003,EC50,3e-4,2e-4,CI_95,3,1,3 replicate flasks per concentration,Harness,0.0022,EC50,4e-4,4e-4,CI_95,3,1,3 replicate flasks per concentration,"LL.2(), drc",wos23_ai_a,wos23_form_aa,wos23_1,1,Raphidocelis subcapitata,NA,EBPI,Chlorophyceae,Chlorophyta,Plantae,Aquatic,NA,72,herbicide,NO,NO,NA,environmental,acute,22.5,NA,NA,NA,YES,NA,NA,NO,emulsifiable concentrate,YES,NA,2022,replicate number taken from minimum number required to adhere to OECD 2011 guidelines followed.,Guy,3,3,6.972442789206195e-5,9.29659038560826e-5,3e-4,4e-4,NA,-0.31015492830383945,0.0023258396098990407,1
131,wos23,acetochlor,0.003,EC50,3e-4,2e-4,CI_95,3,1,3 replicate flasks per concentration,Surpass,0.002,EC50,-2e-4,0.0015,CI_95,3,1,3 replicate flasks per concentration,"LL.2(), drc",wos23_ai_a,wos23_form_ab,wos23_2,1,Raphidocelis subcapitata,NA,EBPI,Chlorophyceae,Chlorophyta,Plantae,Aquatic,NA,72,herbicide,NO,NO,NA,environmental,acute,22.5,NA,NA,NA,YES,NA,NA,NO,emulsifiable concentrate,YES,NA,2022,replicate number taken from minimum number required to adhere to OECD 2011 guidelines followed. Negative lower CI for formulation.,Guy,3,3,6.972442789206195e-5,3.4862213946030977e-4,3e-4,0.0015,NA,-0.40546510810816444,0.03092451523545707,1
132,wos23,s‐metolachlor,0.046,EC50,0.011,0.011,CI_95,3,1,3 replicate flasks per concentration,Dual II Magnum,0.051,EC50,0.008,0.005,CI_95,3,1,3 replicate flasks per concentration,"LL.2(), drc",wos23_ai_b,wos23_form_ba,wos23_3,1,Raphidocelis subcapitata,NA,EBPI,Chlorophyceae,Chlorophyta,Plantae,Aquatic,NA,72,herbicide,NO,NO,NA,environmental,acute,22.5,NA,NA,NA,YES,NA,NA,NO,emulsifiable concentrate,YES,NA,2022,replicate number taken from minimum number required to adhere to OECD 2011 guidelines followed.,Guy,3,3,0.0025565623560422713,0.0018593180771216522,0.011,0.008,NA,0.1031842362352308,0.004417980803215324,1
133,wos23,s‐metolachlor,0.046,EC50,0.011,0.011,CI_95,3,1,3 replicate flasks per concentration,Me‐Too‐Lachlor II,0.15,EC50,0.02,0.02,CI_95,3,1,3 replicate flasks per concentration,"LL.2(), drc",wos23_ai_b,wos23_form_bb,wos23_4,1,Raphidocelis subcapitata,NA,EBPI,Chlorophyceae,Chlorophyta,Plantae,Aquatic,NA,72,herbicide,NO,NO,NA,environmental,acute,22.5,NA,NA,NA,YES,NA,NA,NO,liquid formulation,YES,NA,2022,replicate number taken from minimum number required to adhere to OECD 2011 guidelines followed.,Guy,3,3,0.0025565623560422713,0.0046482951928041305,0.011,0.02,NA,1.1819938976071607,0.0040491475928902945,1
461,wos248,methomyl,24,EC50,3,3,CI_95,4,5,"4 replicates, 5 individuals",Lannate,31,EC50,3,1,CI_95,4,5,"4 replicates, 5 individuals",probit,wos248_ai_a,wos248_form_a,wos248_1,1,Daphnia magna,water flea,University of Aveiro,Branchiopoda,Arthropoda,Animalia,Aquatic,neonate,48,insecticide,NO,NO,NA,environmental,acute,20,NA,starved,24,YES,NA,NA,NO,water-soluble powder,YES,NA,2009,NA,Guy,20,20,1.433332786444296,1.433332786444296,3,3,NA,0.2559333741372007,0.005704558875090352,1
462,wos248,propanil,2109,EC50,233,295,CI_95,4,5,"4 replicates, 5 individuals",Stam,3554,EC50,389,507,CI_95,4,5,"4 replicates, 5 individuals",probit,wos248_ai_b,wos248_form_b,wos248_2,1,Daphnia magna,water flea,University of Aveiro,Branchiopoda,Arthropoda,Animalia,Aquatic,neonate,48,insecticide,NO,NO,NA,environmental,acute,20,NA,starved,24,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2009,NA,Guy,20,20,140.94439066702242,242.233240909086,295,507,NA,0.5218598282358221,0.009111745671217888,1
269,wos24,mcpa + dicamba,4.36e-6,EC50,7.3e-7,8.7e-7,CI_95,2,2,duplicate x 2 occasions,Bindii and Clover Weeder,4.6e-6,EC50,9.2e-7,1.16e-6,CI_95,2,2,duplicate x 2 occasions,log-logistic concentration-effect curve,wos24_ai_a,wos24_form_a,wos24_1,1,Photobacterium leiognathi,NA,NA,Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.5,herbicide,NO,NO,NA,environmental,acute,NA,NA,NA,NA,NO,NA,NA,NO,liquid formulation,YES,NA,2018,used M so could compare between either AI and formulation or AI mixture and formulation. Could not extract some effect sizes because mixture of AIs included an additive too. Pyrethrum effect sizes could not be extracted because household product M values is sum of pyrethrum and PBO. Have to read reference cited on blt-screen method to realise that there is a duplicate on the plate (figure 1 of A sensitive and high throughput bacterial luminescence assay for assessing aquatic toxicity – the BLT-Screen). Then in the method text it says the assay was repeated on two occasion. This appears to be 2x2 then.,Guy,4,4,2.73374604484471e-7,3.644994726459613e-7,8.7e-7,1.16e-6,NA,0.05358424613410647,0.010210186532933277,1
271,wos24,diazinon,1.69e-4,EC50,1.7e-5,1.9e-5,CI_95,2,2,duplicate x 2 occasions,Crawly Cruncher,8.47e-5,EC50,6.7e-6,7.3e-6,CI_95,2,2,duplicate x 2 occasions,log-logistic concentration-effect curve,wos24_ai_e,wos24_form_e,wos24_5,1,Raphidocelis subcapitata,NA,NA,Chlorophyceae,Chlorophyta,Plantae,Aquatic,NA,24,insecticide,NO,NO,NA,environmental,acute,NA,NA,NA,NA,NO,NA,NA,NO,ready to use,YES,NA,2018,"used M so could compare between either AI and formulation or AI mixture and formulation. Could not extract some effect sizes because mixture of AIs included an additive too. The sample size is hard to intepret. It states, ""All samples were run independently two to three times"". However, I that is referring to the plate level. Replicates on the plate are not mentioned but I imagine they existed. I think the most likely structure is 2x2. Input.",Guy,4,4,5.970249982994194e-6,2.2938328882030328e-6,1.9e-5,7.3e-6,NA,-0.6907831132650646,0.001981418209944618,1
128,wos253,azinphos methyl,31.6,LC50,1.7,1.7,CI_95,6,5,"6 replicates, 5 individuals",Gusathion,18.4,LC50,1,1,CI_95,6,5,"6 replicates, 5 individuals",probit,wos253_ai_a,wos253_form_a,wos253_1,1,Xenopus laevis,african clawed frog,"Laboratory of Environmental Toxicology, Inonu University",Amphibia,Chordata,Animalia,Aquatic,embryo,96,insecticide,NO,NO,NA,environmental,acute,23,NA,NA,8 (stage),YES,NA,NA,NO,wettable powder,YES,NA,2014,may be inaccurate. Read note for below effect size.,Guy,30,30,0.8312025040998776,0.48894264947051624,1.7,1,NA,-0.5408064559779266,0.0013980166689495136,1
129,wos253,azinphos methyl,31.6,LC50,1.1,0.9,CI_95,6,5,"6 replicates, 5 individuals",Gusathion,30.4,LC50,2.1,1.8,CI_95,6,5,"6 replicates, 5 individuals",probit,wos253_ai_b,wos253_form_b,wos253_2,1,Xenopus laevis,african clawed frog,"Laboratory of Environmental Toxicology, Inonu University",Amphibia,Chordata,Animalia,Aquatic,larvae,96,insecticide,NO,NO,NA,environmental,acute,23,NA,NA,46 (stage),YES,NA,NA,NO,wettable powder,YES,NA,2014,"there was a nominal and measured LC50, which were very different. In the discussion the authors comment that the actual concentration of AzM in the formulation must be higher than the label indicates. This raises the question of if the result for embryos above, which only had a nominal LC50, is different for this reason, rather than diverging toxicities between the ai and formulation.",Guy,30,30,0.5378369144175679,1.0267795638880841,1.1,2.1,NA,-0.03871451218069051,0.0014304797910551768,1
234,wos26,diuron,94.6,LC50,9.7,9.8,CI_95,4,10,"4 containers, 10 individuals",Nortox® 500 SC,154.6,LC50,16.6,16.6,CI_95,4,10,"4 containers, 10 individuals",three parameter logistic,wos26_ai_a,wos26_form_a,wos26_1,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,2,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,40,40,4.845030895685186,8.206889068201438,9.8,16.6,NA,0.491183660095489,0.005441057289264728,1
235,wos26,diuron,81,LC50,10.2,10.2,CI_95,4,10,"4 containers, 10 individuals",Nortox® 500 SC,112.7,LC50,11.2,11.1,CI_95,4,10,"4 containers, 10 individuals",three parameter logistic,wos26_ai_a,wos26_form_a,wos26_1,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,3,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,40,40,5.042787258774377,5.5371781664973545,10.2,11.2,NA,0.33028026637329194,0.006289843294851974,2
236,wos26,diuron,73.6,LC50,7.2,7.2,CI_95,4,10,"4 containers, 10 individuals",Nortox® 500 SC,78.3,LC50,6.7,6.6,CI_95,4,10,"4 containers, 10 individuals",three parameter logistic,wos26_ai_a,wos26_form_a,wos26_1,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,4,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,40,40,3.5596145356054425,3.3124190817439536,7.2,6.7,NA,0.061902577261927,0.004128753793313865,3
237,wos26,diuron,64.6,LC50,6.9,7,CI_95,4,10,"4 containers, 10 individuals",Nortox® 500 SC,62.4,LC50,5.3,5.3,CI_95,4,10,"4 containers, 10 individuals",three parameter logistic,wos26_ai_a,wos26_form_a,wos26_1,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,6,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,40,40,3.460736354060847,2.620271810931784,7,5.3,NA,-0.03464913541317413,0.004633223608839888,4
238,wos26,diuron,7.1,LC50,1.2,1.19,CI_95,4,50,"4 containers, 50 individuals",Nortox® 500 SC,6.78,LC50,1.9,1.89,CI_95,4,50,"4 containers, 50 individuals",three parameter logistic,wos26_ai_e,wos26_form_e,wos26_2,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,24,herbicide,NO,NO,NA,environmental,chronic,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,200,200,0.6085326796363726,0.9635100760909232,1.2,1.9,NA,-0.04611768209496547,0.027541434572969335,1
239,wos26,carbofuran,239.3,LC50,5.6,5.6,CI_95,4,10,"4 containers, 10 individuals",Furadan® 350 SC,170,LC50,2.3,2.4,CI_95,4,10,"4 containers, 10 individuals",three parameter logistic,wos26_ai_f,wos26_form_f,wos26_3,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,2,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,40,40,2.7685890832486773,1.1865381785351474,5.6,2.4,NA,-0.34191955786406597,1.825694015128713e-4,1
240,wos26,carbofuran,200.6,LC50,9.2,9.1,CI_95,4,10,"4 containers, 10 individuals",Furadan® 350 SC,119.7,LC50,3.3,3.3,CI_95,4,10,"4 containers, 10 individuals",three parameter logistic,wos26_ai_f,wos26_form_f,wos26_3,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,3,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,40,40,4.548396351051399,1.6314899954858277,9.2,3.3,NA,-0.5163242629639077,6.99880572988296e-4,2
241,wos26,carbofuran,174,LC50,10.7,10.8,CI_95,4,10,"4 containers, 10 individuals",Furadan® 350 SC,98.5,LC50,3.5,3.5,CI_95,4,10,"4 containers, 10 individuals",three parameter logistic,wos26_ai_f,wos26_form_f,wos26_3,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,4,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,40,40,5.339421803408165,1.7303681770304236,10.8,3.5,NA,-0.5689987510364858,0.0012502571350558385,3
242,wos26,carbofuran,142,LC50,5.1,5,CI_95,4,10,"4 containers, 10 individuals",Furadan® 350 SC,70.4,LC50,4.5,4.6,CI_95,4,10,"4 containers, 10 individuals",three parameter logistic,wos26_ai_f,wos26_form_f,wos26_3,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,6,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,40,40,2.5213936293871884,2.2741981755256995,5.1,4.6,NA,-0.7016337944372639,0.0013588312202196247,4
243,wos26,carbofuran,22.95,LC50,7.35,7.35,CI_95,4,50,"4 containers, 50 individuals",Furadan® 350 SC,4.98,LC50,1.28,1.29,CI_95,4,50,"4 containers, 50 individuals",three parameter logistic,wos26_ai_j,wos26_form_j,wos26_4,1,Paramecium caudatum,NA,Monjolinho Reservoir,Ciliatea ,Ciliophora,Chromista,Aquatic,NA,24,herbicide,NO,NO,NA,environmental,acute,25,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2016,adapted existing regulatory guidelines.,Guy,200,200,3.727262662772782,0.6541726306091006,7.35,1.29,NA,-1.5278880454699924,0.04363178586301581,1
296,wos278,"2,4-dichlorophenoxyacetic acid",10.43010753,LC50,0.860215054,0.860215054,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,3.913978495,LC50,0.129032258,0.193548387,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_a,wos278_form_a,wos278_1,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,24,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,S.3 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,"24,48,72 and 96 error bars for S.3 repeat measurement section commercial formulation will be inaccurate due to a poor quality graph and overlapping points",Guy,40,40,0.4252825013840306,0.09568856273724825,0.860215054,0.193548387,NA,-0.9801422040635032,0.0022602604035790717,1
297,wos278,"2,4-dichlorophenoxyacetic acid",10.23655914,LC50,0.967741935,0.731182796,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,3.892473118,LC50,0.107526882,0.215053763,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_a,wos278_form_a,wos278_1,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,48,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,S.3 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,"24,48,72 and 96 error bars for S.3 repeat measurement section commercial formulation will be inaccurate due to a poor quality graph and overlapping points",Guy,40,40,0.4784428136862413,0.10632062509881221,0.967741935,0.215053763,NA,-0.966920823058426,0.0029305773672081478,2
298,wos278,"2,4-dichlorophenoxyacetic acid",9.52688172,LC50,1.096774194,0.623655914,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,3.591397849,LC50,0.301075269,0.258064516,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_a,wos278_form_a,wos278_1,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,72,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,S.3 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,"24,48,72 and 96 error bars for S.3 repeat measurement section commercial formulation will be inaccurate due to a poor quality graph and overlapping points",Guy,40,40,0.5422351893387977,0.14884887553384982,1.096774194,0.301075269,NA,-0.9755759577119764,0.004957235470658412,3
299,wos278,"2,4-dichlorophenoxyacetic acid",9.096774194,LC50,0.817204301,0.666666667,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,3.505376344,LC50,0.258064516,0.215053763,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_a,wos278_form_a,wos278_1,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,96,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,S.3 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,"24,48,72 and 96 error bars for S.3 repeat measurement section commercial formulation will be inaccurate due to a poor quality graph and overlapping points",Guy,40,40,0.4040183761665118,0.127584750316331,0.817204301,0.258064516,NA,-0.9536219783137009,0.003297279848781416,4
300,wos278,"2,4-dichlorophenoxyacetic acid",8.365591398,LC50,0.559139785,0.666666667,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,3.032258065,LC50,0.258064516,0.258064516,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_a,wos278_form_a,wos278_1,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,120,herbicide,NO,NO,NA,environmental,chronic,20,NA,NA,S.3 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,NA,Guy,40,40,0.3295939386467824,0.127584750316331,0.666666667,0.258064516,NA,-1.0148194530986983,0.0033226371812725033,5
301,wos278,"2,4-dichlorophenoxyacetic acid",8.107526882,LC50,0.602150538,0.602150538,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,2.924731183,LC50,0.258064516,0.215053763,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_a,wos278_form_a,wos278_1,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,144,herbicide,NO,NO,NA,environmental,chronic,20,NA,NA,S.3 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,NA,Guy,40,40,0.29769775106769963,0.127584750316331,0.602150538,0.258064516,NA,-1.0195903016765886,0.003251204379836152,6
302,wos278,"2,4-dichlorophenoxyacetic acid",7.806451613,LC50,0.795698925,0.580645161,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,2.924731183,LC50,0.258064516,0.172043011,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_a,wos278_form_a,wos278_1,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,168,herbicide,NO,NO,NA,environmental,chronic,20,NA,NA,S.3 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,NA,Guy,40,40,0.3933863138049479,0.127584750316331,0.795698925,0.258064516,NA,-0.9817479484713426,0.0044423425166990466,7
303,wos278,"2,4-dichlorophenoxyacetic acid",14.35877863,LC50,1.030534351,1.167938931,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,5.221374046,LC50,0.687022901,0.480916031,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_h,wos278_form_h,wos278_2,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,24,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,S.10 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,NA,Guy,40,40,0.5774183882620947,0.33965787565186373,1.167938931,0.687022901,NA,-1.0116009119222331,0.00584882401737113,1
304,wos278,"2,4-dichlorophenoxyacetic acid",14.63358779,LC50,0.480916031,0.34351145,CI_95,4,10,"4 replicates, 10 individuals",Esteron Ultra,5.290076336,LC50,0.824427481,1.030534351,CI_95,4,10,"4 replicates, 10 individuals",probit,wos278_ai_i,wos278_form_i,wos278_3,1,Rhinella arenarum,south american toad,"Lobos, Buenos Aires",Amphibia,Chordata,Animalia,Aquatic/Terrestrial,embryo,24,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,S.17 (embryonic stage),YES,NA,NA,NO,liquid formulation,YES,NA,2009,NA,Guy,40,40,0.2377605131046219,0.5094868132306002,0.480916031,1.030534351,NA,-1.017486744088261,0.009539584259614828,1
